"image_id"	"file_name"	"title"	"description"	"width"	"height"	"mime_type"	"creator"	"language"	"size"	"source"	"comments"	"other_references"	"emory"	"emory_location"	"authorization_status"	"image_status"	"ready_to_go"	"order_num"	"category"	"date"	"external_id"
"1788625"	"3E955624700A067A5EC435791F4C7C6C.JPG"	"Register of Africans from the 
Brigantine ""Josefina"""	"The Brigantine ""Josefina"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Josefina"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives."	"800"	"1235"	"image/jpeg"	"\N"	"en"	"651581"	"British National Archives, Foreign Office, ser. 84, vol. 345, p. 54."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1840"	"\N"
"1788657"	"F37D4CB11CB8C59C80A92D0F065331C8.JPG"	"Register of Africans from the 
Brigantine ""Mágico"""	"The Brigantine ""Mágico"" was captured at sea by British cruisers and 
adjudicated at a court established at Havana under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Mágico"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"960"	"816"	"image/jpeg"	"\N"	"es"	"497873"	"British National Archives, Foreign Office, ser. 313, vol. 56, p. 14."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1826"	"\N"
"1788679"	"0971347DE412D2BEF89915C27CF18CAA.JPG"	"Register of Africans from the 
Brigantine ""Marte"""	"The Brigantine ""Marte"" was captured at sea by British cruisers and 
adjudicated at a court established at Havana under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Marte"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"1015"	"795"	"image/jpeg"	"\N"	"es"	"497607"	"British National Archives, Foreign Office, ser. 313, vol. 60, p. 134."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1835"	"\N"
"1788664"	"72F7C061F5631779D297C742E8042120.JPG"	"Register of Africans from the 
Brigantine ""Midas"""	"The Brigantine ""Midas"" was captured at sea by British cruisers and 
adjudicated at a court established at Havana under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Midas"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"993"	"816"	"image/jpeg"	"\N"	"es"	"466727"	"British National Archives, Foreign Office, ser. 313, vol. 57, p. 132."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1829"	"\N"
"1788611"	"9386FC41F2FF48C246F7D8A03D50D199.JPG"	"Register of Africans from the 
Brigantine ""Mindelo"""	"The Bringantine ""Mindelo"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Mindelo"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"800"	"1273"	"image/jpeg"	"\N"	"en"	"844749"	"British National Archives, Foreign Office, ser. 84, vol. 189, p. 224."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1836"	"\N"
"1788671"	"A41F889A9D8DE408C43511BC03A5B697.JPG"	"Register of Africans from the 
Brigantine ""Negrito"""	"The Brigantine ""Negrito"" was captured at sea by British cruisers 
and adjudicated at a court established at Havana under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Negrito"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives. "	"999"	"816"	"image/jpeg"	"\N"	"es"	"606246"	"British National Archives, Foreign Office, ser. 313, vol. 58, p. 117."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1832"	"\N"
"1718592"	"03591BF32B586E414AD384F603052F1B.JPG"	"Register of Africans from the 
Brigantine ""Netuno"""	"The Brigantine ""Netuno"" was captured at sea by British cruisers and 
adjudicated at a court established at Sierra Leone under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Netuno"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives. "	"800"	"1238"	"image/jpeg"	"\N"	"en"	"820865"	"British National Archives, Foreign Office, ser. 84, vol. 48, p. 279."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1826"	"\N"
"1718596"	"04BDAB7BFC9B7B588629FD4E10F4D219.JPG"	"Register of Africans from the 
Brigantine ""NS da Conceção de Maria"""	"The Brigantine ""NS da Conceção de Maria"" was 
captured at sea by British cruisers and adjudicated at a court established at Sierra Leone 
under international anti-slave trade treaties. The image is of a picture of the first page 
of the court’s register of ""Liberated Africans"" taken from the ""NS da Conceção de Maria"". 
The register was kept as a formal record of emancipation that helped protect the 
individual from subsequent re-enslavement. The image is reproduced courtesy of the British 
National Archives."	"800"	"1294"	"image/jpeg"	"\N"	"en"	"838354"	"British National 
Archives, Foreign Office, ser. 84, vol. 64, p. 57."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1827"	"\N"
"1788659"	"28D47D3F4937F8C778525E55A8CF8758.JPG"	"Register of Africans from the 
Brigantine ""Orestes"""	"The Brigantine ""Orestes"" was captured at sea by British cruisers 
and adjudicated at a court established at Havana under international anti-slave trade 
treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Orestes"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"954"	"816"	"image/jpeg"	"\N"	"es"	"478658"	"British National Archives, Foreign Office, ser. 313, vol. 56, p. 39."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1826"	"\N"
"1788620"	"A06DE6CF39F390009347307DF9466CE1.JPG"	"Register of Africans from the 
Brigantine ""Paquete Feliz"""	"The Brigantine ""Paquete Feliz"" was captured at sea by 
British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Paquete Feliz"". The register 
was kept as a formal record of emancipation that helped protect the individual from 
subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"800"	"1333"	"image/jpeg"	"\N"	"en"	"726344"	"British National Archives, Foreign 
Office, ser. 84, vol. 231, p. 271."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1838"	"\N"
"1788609"	"671D4B286C1A492178723909699BE408.JPG"	"Register of Africans from the 
Brigantine ""Seis Hermanos"""	"The Brigantine ""Seis Hermanos"" was captured at sea by 
British cruisers and adjudicated at a court established at Sierra Leone under 
international anti-slave trade treaties. The image is of a picture of the first page of 
the court’s register of ""Liberated Africans"" taken from the ""Seis Hermanos"". The register 
was kept as a formal record of emancipation that helped protect the individual from 
subsequent re-enslavement. The image is reproduced courtesy of the British National 
Archives."	"1024"	"806"	"image/jpeg"	"\N"	"en"	"636466"	"British National Archives, Foreign 
Office, ser. 84, vol. 189, p. 221."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1836"	"\N"
"1788705"	"F4FE7079BC8E8A4E39C3E189030DDE80.JPG"	"Register of Africans from the 
Brigantine ""Semiramis"""	"The Brigantine ""Semiramis"" was captured at sea by British 
cruisers and adjudicated at a court established at Sierra Leone under international 
anti-slave trade treaties. The image is of a picture of the first page of the court’s 
register of ""Liberated Africans"" taken from the ""Semiramis"". The register was kept as a 
formal record of emancipation that helped protect the individual from subsequent 
re-enslavement. The image is reproduced courtesy of the British National Archives."	"1010"	"784"	"image/jpeg"	"\N"	"en"	"657037"	"British National Archives, Foreign Office, ser. 84, 
vol. 189, p. 124."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1835"	"\N"
"1718591"	"C9010357D7E5B3B2FDE71ACB3676D15B.JPG"	"Register of Africans from the 
Brigantine ""S João e Segunda Rosália"""	"The Brigantine ""S João e Segunda Rosália"" was 
captured at sea by British cruisers and adjudicated at a court established at Sierra Leone 
under international anti-slave trade treaties. The image is of a picture of the first page 
of the court’s register of ""Liberated Africans"" taken from the ""S João e Segunda Rosália"". 
The register was kept as a formal record of emancipation that helped protect the 
individual from subsequent re-enslavement. The image is reproduced courtesy of the British 
National Archives. "	"800"	"1238"	"image/jpeg"	"\N"	"en"	"588348"	"British National 
Archives, Foreign Office, ser. 84, vol. 48, p. 275."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1826"	"\N"
"1788598"	"D0490C93BEBCEBF78D986AEF247F9BE1.JPG"	"Register of Africans from the 
Brigantine ""Vengador"""	"The Brigantine ""Vengador"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Vengador"". The register was kept as a formal record 
of emancipation that helped protect the individual from subsequent re-enslavement. The 
image is reproduced courtesy of the British National Archives. "	"800"	"1251"	"image/jpeg"	"\N"	"en"	"630325"	"British National Archives, Foreign Office, ser. 84, vol. 147, p. 76."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1834"	"\N"
"1788630"	"85AF060803EAA831602D045FEAACCC79.JPG"	"Register of Africans from the 
Brigantine ""Vetereano"""	"The Brigantine ""Vetereano"" was captured at sea by British 
cruisers and adjudicated at a court established at Sierra Leone under international 
anti-slave trade treaties. The image is of a picture of the first page of the court’s 
register of ""Liberated Africans"" taken from the ""Vetereano"". The register was kept as a 
formal record of emancipation that helped protect the individual from subsequent 
re-enslavement. The image is reproduced courtesy of the British National Archives."	"800"	"1335"	"image/jpeg"	"\N"	"en"	"978230"	"British National Archives, Foreign Office, ser. 84, 
vol. 507, p. 333."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1844"	"\N"
"1788700"	"DCF60B052877C8ABF4BE2AF4D44AA7A4.JPG"	"Register of Africans from the 
Brigantine ""Virtude"""	"The Brigantine ""Virtude"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Virtude"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"1024"	"781"	"image/jpeg"	"\N"	"en"	"623799"	"British National Archives, Foreign Office, ser. 84, vol. 147, p. 44."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1833"	"\N"
"1788704"	"266D571C7A9CC506357BAAE36177E790.JPG"	"Register of Africans from the 
Brigantine ""Volador"""	"The Brigantine ""Volador"" was captured at sea by British cruisers 
and adjudicated at a court established at Sierra Leone under international anti-slave 
trade treaties. The image is of a picture of the first page of the court’s register of 
""Liberated Africans"" taken from the ""Volador"". The register was kept as a formal record of 
emancipation that helped protect the individual from subsequent re-enslavement. The image 
is reproduced courtesy of the British National Archives."	"1024"	"790"	"image/jpeg"	"\N"	"en"	"680295"	"British National Archives, Foreign Office, ser. 84, vol. 189, p. 113."	"\N"	"\N"	"f"	"\N"	"6"	"4"	"t"	"0"	"4"	"1835"	"\N"
